white,black
9.617270000000000000e+05,2.107777000000000000e+06
5.077400000000000000e+05,1.074824000000000000e+06
5.148850000000000000e+05,1.092939000000000000e+06
5.114880000000000000e+05,1.096336000000000000e+06
5.167040000000000000e+05,1.091120000000000000e+06
6.349600000000000000e+05,1.398516000000000000e+06
6.265630000000000000e+05,1.372833000000000000e+06
9.477070000000000000e+05,2.107797000000000000e+06
9.451820000000000000e+05,2.110322000000000000e+06
9.434040000000000000e+05,2.105112000000000000e+06
9.523090000000000000e+05,2.096207000000000000e+06
6.360890000000000000e+05,1.380311000000000000e+06
6.338280000000000000e+05,1.388256000000000000e+06
9.468620000000000000e+05,2.101654000000000000e+06
9.437800000000000000e+05,2.076864000000000000e+06
7.435190000000000000e+05,1.621925000000000000e+06
7.395000000000000000e+05,1.625944000000000000e+06
7.410110000000000000e+05,1.599889000000000000e+06
7.404980000000000000e+05,1.582078000000000000e+06
9.353980000000000000e+05,2.036778000000000000e+06
9.409670000000000000e+05,2.086633000000000000e+06
9.358610000000000000e+05,2.029423000000000000e+06
9.300910000000000000e+05,1.980345000000000000e+06
1.007194000000000000e+06,2.467302000000000000e+06
1.006025000000000000e+06,2.498359000000000000e+06
5.178290000000000000e+05,1.089995000000000000e+06
5.129910000000000000e+05,1.079653000000000000e+06
5.160250000000000000e+05,1.076619000000000000e+06
5.153650000000000000e+05,1.082331000000000000e+06
6.316190000000000000e+05,1.396157000000000000e+06
6.332180000000000000e+05,1.394558000000000000e+06
6.376940000000000000e+05,1.395782000000000000e+06
6.337470000000000000e+05,1.399729000000000000e+06
7.560390000000000000e+05,1.627897000000000000e+06
7.642740000000000000e+05,1.632030000000000000e+06
7.580570000000000000e+05,1.644443000000000000e+06
7.578470000000000000e+05,1.613753000000000000e+06
6.262730000000000000e+05,1.339331000000000000e+06
6.226440000000000000e+05,1.331760000000000000e+06
6.255210000000000000e+05,1.328883000000000000e+06
6.284750000000000000e+05,1.353989000000000000e+06
1.012158000000000000e+06,2.492226000000000000e+06
1.010944000000000000e+06,2.471012000000000000e+06
5.095140000000000000e+05,1.068022000000000000e+06
5.081520000000000000e+05,1.089544000000000000e+06
7.543480000000000000e+05,1.648152000000000000e+06
7.368590000000000000e+05,1.579625000000000000e+06
7.489180000000000000e+05,1.641198000000000000e+06
7.417930000000000000e+05,1.623651000000000000e+06
6.261180000000000000e+05,1.373278000000000000e+06
6.403570000000000000e+05,1.381727000000000000e+06
6.301470000000000000e+05,1.346689000000000000e+06
6.464590000000000000e+05,1.415637000000000000e+06
9.405990000000000000e+05,2.080045000000000000e+06
9.535750000000000000e+05,2.101929000000000000e+06
5.026410000000000000e+05,1.059859000000000000e+06
5.010400000000000000e+05,1.046496000000000000e+06
5.112910000000000000e+05,1.086405000000000000e+06
5.055250000000000000e+05,1.061979000000000000e+06
5.013010000000000000e+05,1.041263000000000000e+06
5.036260000000000000e+05,1.058874000000000000e+06
5.145150000000000000e+05,1.103469000000000000e+06
5.150830000000000000e+05,1.077561000000000000e+06
5.041050000000000000e+05,1.053399000000000000e+06
5.060940000000000000e+05,1.056406000000000000e+06
6.324010000000000000e+05,1.389683000000000000e+06
6.266620000000000000e+05,1.384062000000000000e+06
7.365660000000000000e+05,1.592110000000000000e+06
7.408750000000000000e+05,1.618421000000000000e+06
9.306260000000000000e+05,2.069198000000000000e+06
9.266170000000000000e+05,2.059367000000000000e+06
9.341010000000000000e+05,2.093499000000000000e+06
9.304780000000000000e+05,2.048598000000000000e+06
9.361620000000000000e+05,2.063662000000000000e+06
9.396980000000000000e+05,2.053202000000000000e+06
5.140190000000000000e+05,1.088737000000000000e+06
5.164040000000000000e+05,1.081292000000000000e+06
6.335970000000000000e+05,1.440003000000000000e+06
6.400260000000000000e+05,1.427818000000000000e+06
5.090110000000000000e+05,1.073553000000000000e+06
5.127230000000000000e+05,1.090033000000000000e+06
6.117880000000000000e+05,1.325876000000000000e+06
6.060300000000000000e+05,1.320514000000000000e+06
6.403920000000000000e+05,1.415964000000000000e+06
6.447620000000000000e+05,1.446154000000000000e+06
7.499000000000000000e+05,1.677464000000000000e+06
7.486830000000000000e+05,1.653817000000000000e+06
7.573020000000000000e+05,1.632814000000000000e+06
