white,black
2.064120000000000000e+05,6.191200000000000000e+04
3.536380000000000000e+05,1.033380000000000000e+05
3.532710000000000000e+05,1.037050000000000000e+05
5.266890000000000000e+05,1.588950000000000000e+05
5.278920000000000000e+05,1.543840000000000000e+05
5.269870000000000000e+05,1.552890000000000000e+05
5.256780000000000000e+05,1.500060000000000000e+05
3.190330000000000000e+05,9.313100000000000000e+04
3.182240000000000000e+05,9.137600000000000000e+04
5.377410000000000000e+05,1.578150000000000000e+05
5.353610000000000000e+05,1.535390000000000000e+05
3.243260000000000000e+05,9.557800000000000000e+04
3.258050000000000000e+05,9.929900000000000000e+04
5.541440000000000000e+05,1.615720000000000000e+05
5.539620000000000000e+05,1.651420000000000000e+05
2.382760000000000000e+05,6.864000000000000000e+04
2.403410000000000000e+05,7.102300000000000000e+04
4.148500000000000000e+05,1.209740000000000000e+05
4.152110000000000000e+05,1.235450000000000000e+05
5.751460000000000000e+05,1.678980000000000000e+05
5.790150000000000000e+05,1.778850000000000000e+05
3.150070000000000000e+05,9.459300000000000000e+04
3.181460000000000000e+05,9.401800000000000000e+04
3.641500000000000000e+05,1.064460000000000000e+05
3.652290000000000000e+05,1.053670000000000000e+05
3.372380000000000000e+05,9.836200000000000000e+04
3.357990000000000000e+05,9.980100000000000000e+04
3.413310000000000000e+05,1.075690000000000000e+05
3.400690000000000000e+05,9.817500000000000000e+04
4.582200000000000000e+05,1.346800000000000000e+05
4.604830000000000000e+05,1.355010000000000000e+05
5.564970000000000000e+05,1.626070000000000000e+05
5.540330000000000000e+05,1.650710000000000000e+05
3.040560000000000000e+05,9.032800000000000000e+04
3.044180000000000000e+05,8.996600000000000000e+04
3.025940000000000000e+05,8.928200000000000000e+04
3.085610000000000000e+05,8.833900000000000000e+04
3.038750000000000000e+05,9.050900000000000000e+04
3.084010000000000000e+05,9.355500000000000000e+04
5.919440000000000000e+05,1.719320000000000000e+05
5.931320000000000000e+05,1.883240000000000000e+05
3.185370000000000000e+05,9.362700000000000000e+04
3.183710000000000000e+05,1.015330000000000000e+05
5.014170000000000000e+05,1.482190000000000000e+05
5.146610000000000000e+05,1.511950000000000000e+05
7.122690000000000000e+05,2.054950000000000000e+05
7.318200000000000000e+05,2.168560000000000000e+05
2.527710000000000000e+05,7.670500000000000000e+04
2.522710000000000000e+05,7.491300000000000000e+04
2.524470000000000000e+05,7.473700000000000000e+04
2.506280000000000000e+05,7.427200000000000000e+04
3.152600000000000000e+05,9.434000000000000000e+04
3.160820000000000000e+05,9.351800000000000000e+04
4.480960000000000000e+05,1.325480000000000000e+05
4.531890000000000000e+05,1.335670000000000000e+05
5.264700000000000000e+05,1.558060000000000000e+05
5.256040000000000000e+05,1.566720000000000000e+05
3.697050000000000000e+05,1.091590000000000000e+05
3.732790000000000000e+05,1.111370000000000000e+05
2.055980000000000000e+05,6.065800000000000000e+04
2.061360000000000000e+05,6.218800000000000000e+04
3.897540000000000000e+05,1.171900000000000000e+05
3.898710000000000000e+05,1.199250000000000000e+05
5.345500000000000000e+05,1.676940000000000000e+05
5.340840000000000000e+05,1.581400000000000000e+05
5.268570000000000000e+05,1.521190000000000000e+05
5.272450000000000000e+05,1.550310000000000000e+05
2.526650000000000000e+05,7.451900000000000000e+04
2.535890000000000000e+05,7.818700000000000000e+04
2.019450000000000000e+05,6.019900000000000000e+04
2.012530000000000000e+05,6.089100000000000000e+04
2.545210000000000000e+05,7.495500000000000000e+04
2.557060000000000000e+05,7.377000000000000000e+04
3.121560000000000000e+05,9.744400000000000000e+04
3.125480000000000000e+05,9.449600000000000000e+04
3.125250000000000000e+05,9.963900000000000000e+04
3.117950000000000000e+05,9.270100000000000000e+04
1.977400000000000000e+05,6.236000000000000000e+04
1.975400000000000000e+05,5.849600000000000000e+04
3.778550000000000000e+05,1.093490000000000000e+05
3.772710000000000000e+05,1.099330000000000000e+05
2.029270000000000000e+05,6.332900000000000000e+04
2.024740000000000000e+05,6.172200000000000000e+04
1.826440000000000000e+05,5.745600000000000000e+04
1.835020000000000000e+05,5.659800000000000000e+04
2.000670000000000000e+05,5.799700000000000000e+04
1.992070000000000000e+05,6.089300000000000000e+04
1.997560000000000000e+05,6.238800000000000000e+04
1.982800000000000000e+05,5.775600000000000000e+04
3.111580000000000000e+05,9.079800000000000000e+04
3.102190000000000000e+05,8.920500000000000000e+04
3.566570000000000000e+05,1.030270000000000000e+05
3.557140000000000000e+05,1.066860000000000000e+05
3.079360000000000000e+05,9.402000000000000000e+04
3.078130000000000000e+05,8.908700000000000000e+04
1.518260000000000000e+05,4.353800000000000000e+04
1.516670000000000000e+05,4.546900000000000000e+04
3.126660000000000000e+05,9.183000000000000000e+04
3.126220000000000000e+05,9.187400000000000000e+04
4.624910000000000000e+05,1.365850000000000000e+05
4.579060000000000000e+05,1.319180000000000000e+05
1.849870000000000000e+05,5.511300000000000000e+04
1.783600000000000000e+05,5.204000000000000000e+04
1.842510000000000000e+05,5.389300000000000000e+04
1.774230000000000000e+05,5.297700000000000000e+04
5.650080000000000000e+05,1.608960000000000000e+05
5.759080000000000000e+05,1.705880000000000000e+05
5.644730000000000000e+05,1.682630000000000000e+05
5.741370000000000000e+05,1.723590000000000000e+05
3.786140000000000000e+05,1.141900000000000000e+05
3.754640000000000000e+05,1.117400000000000000e+05
3.778990000000000000e+05,1.093050000000000000e+05
3.757750000000000000e+05,1.142250000000000000e+05
6.178910000000000000e+05,1.849250000000000000e+05
6.171910000000000000e+05,1.784730000000000000e+05
6.182640000000000000e+05,1.881400000000000000e+05
6.140440000000000000e+05,1.780560000000000000e+05
4.595230000000000000e+05,1.364610000000000000e+05
4.583440000000000000e+05,1.469400000000000000e+05
4.455220000000000000e+05,1.320780000000000000e+05
4.471010000000000000e+05,1.335430000000000000e+05
3.166610000000000000e+05,9.293900000000000000e+04
3.196290000000000000e+05,9.510700000000000000e+04
3.157810000000000000e+05,9.381900000000000000e+04
3.193670000000000000e+05,1.031330000000000000e+05
5.608950000000000000e+05,1.650090000000000000e+05
5.603420000000000000e+05,1.621580000000000000e+05
6.240470000000000000e+05,1.859530000000000000e+05
6.238330000000000000e+05,1.789830000000000000e+05
3.151800000000000000e+05,9.186400000000000000e+04
3.177160000000000000e+05,9.702000000000000000e+04
3.058760000000000000e+05,8.850800000000000000e+04
3.091470000000000000e+05,9.027700000000000000e+04
2.003730000000000000e+05,5.972700000000000000e+04
1.992550000000000000e+05,6.494100000000000000e+04
3.080980000000000000e+05,8.880200000000000000e+04
3.101230000000000000e+05,9.947700000000000000e+04
3.576500000000000000e+05,1.047500000000000000e+05
3.646560000000000000e+05,1.114440000000000000e+05
3.577600000000000000e+05,1.073640000000000000e+05
3.634910000000000000e+05,1.043650000000000000e+05
