white,black
2.073590000000000000e+05,6.096500000000000000e+04
2.584520000000000000e+05,7.794800000000000000e+04
2.574410000000000000e+05,7.895900000000000000e+04
3.856660000000000000e+05,1.212780000000000000e+05
3.855570000000000000e+05,1.157070000000000000e+05
4.865190000000000000e+05,1.439170000000000000e+05
4.868130000000000000e+05,1.499910000000000000e+05
3.112370000000000000e+05,9.836300000000000000e+04
3.114590000000000000e+05,9.303700000000000000e+04
3.099450000000000000e+05,9.201100000000000000e+04
3.095780000000000000e+05,9.237800000000000000e+04
4.654280000000000000e+05,1.429720000000000000e+05
4.592680000000000000e+05,1.367160000000000000e+05
3.133020000000000000e+05,9.119400000000000000e+04
3.128010000000000000e+05,9.169500000000000000e+04
3.127640000000000000e+05,9.173200000000000000e+04
3.126070000000000000e+05,9.443700000000000000e+04
5.316440000000000000e+05,1.539400000000000000e+05
5.302860000000000000e+05,1.552980000000000000e+05
2.008090000000000000e+05,5.929100000000000000e+04
2.013780000000000000e+05,6.076600000000000000e+04
2.340080000000000000e+05,7.290800000000000000e+04
2.352460000000000000e+05,7.611800000000000000e+04
2.167390000000000000e+05,6.628500000000000000e+04
2.155080000000000000e+05,6.539200000000000000e+04
3.655380000000000000e+05,1.105620000000000000e+05
3.649040000000000000e+05,1.084400000000000000e+05
1.574090000000000000e+05,5.052700000000000000e+04
1.574770000000000000e+05,4.863900000000000000e+04
1.392730000000000000e+05,4.220300000000000000e+04
1.355260000000000000e+05,4.087400000000000000e+04
3.606720000000000000e+05,1.265320000000000000e+05
3.532340000000000000e+05,1.201100000000000000e+05
3.430190000000000000e+05,1.005370000000000000e+05
3.401080000000000000e+05,1.007880000000000000e+05
3.731010000000000000e+05,1.197030000000000000e+05
3.747260000000000000e+05,1.124780000000000000e+05
7.910660000000000000e+05,2.371300000000000000e+05
7.902350000000000000e+05,2.298650000000000000e+05
1.269059000000000000e+06,3.693410000000000000e+05
1.266820000000000000e+06,3.664640000000000000e+05
3.851090000000000000e+05,1.304150000000000000e+05
3.845260000000000000e+05,1.167380000000000000e+05
4.053410000000000000e+05,1.188350000000000000e+05
4.066110000000000000e+05,1.175650000000000000e+05
6.169000000000000000e+05,1.787640000000000000e+05
6.167350000000000000e+05,1.825010000000000000e+05
1.554490000000000000e+05,4.705100000000000000e+04
1.570460000000000000e+05,4.725800000000000000e+04
2.065390000000000000e+05,6.594500000000000000e+04
2.044340000000000000e+05,6.182200000000000000e+04
2.063440000000000000e+05,6.614000000000000000e+04
2.041880000000000000e+05,6.000800000000000000e+04
2.611590000000000000e+05,7.756500000000000000e+04
2.604570000000000000e+05,7.826700000000000000e+04
5.971680000000000000e+05,1.737160000000000000e+05
5.984610000000000000e+05,1.865350000000000000e+05
5.965340000000000000e+05,1.708420000000000000e+05
5.977540000000000000e+05,1.766460000000000000e+05
5.967140000000000000e+05,1.706620000000000000e+05
5.972090000000000000e+05,1.701670000000000000e+05
6.064380000000000000e+05,1.750180000000000000e+05
6.077530000000000000e+05,1.737030000000000000e+05
3.129350000000000000e+05,9.922900000000000000e+04
3.135430000000000000e+05,9.350100000000000000e+04
4.539760000000000000e+05,1.297200000000000000e+05
4.608350000000000000e+05,1.351490000000000000e+05
4.545900000000000000e+05,1.352340000000000000e+05
4.618140000000000000e+05,1.372620000000000000e+05
3.795030000000000000e+05,1.104970000000000000e+05
3.808010000000000000e+05,1.148150000000000000e+05
1.979010000000000000e+05,5.813500000000000000e+04
1.981920000000000000e+05,5.987200000000000000e+04
2.473660000000000000e+05,7.299000000000000000e+04
2.486780000000000000e+05,7.622200000000000000e+04
6.268560000000000000e+05,1.795480000000000000e+05
6.138140000000000000e+05,1.782860000000000000e+05
6.276880000000000000e+05,1.823120000000000000e+05
6.155910000000000000e+05,1.765090000000000000e+05
3.102440000000000000e+05,1.044920000000000000e+05
3.099580000000000000e+05,8.946600000000000000e+04
3.799190000000000000e+05,1.128850000000000000e+05
3.827570000000000000e+05,1.128590000000000000e+05
6.235930000000000000e+05,1.828110000000000000e+05
6.131810000000000000e+05,1.789190000000000000e+05
6.241050000000000000e+05,1.858950000000000000e+05
6.153870000000000000e+05,1.802770000000000000e+05
1.511830000000000000e+05,4.418100000000000000e+04
1.503460000000000000e+05,4.501800000000000000e+04
2.492740000000000000e+05,7.335000000000000000e+04
2.506380000000000000e+05,8.113800000000000000e+04
2.481590000000000000e+05,7.446500000000000000e+04
2.504120000000000000e+05,7.677200000000000000e+04
3.746220000000000000e+05,1.097940000000000000e+05
3.741590000000000000e+05,1.130450000000000000e+05
4.471440000000000000e+05,1.304560000000000000e+05
4.459440000000000000e+05,1.286200000000000000e+05
5.261700000000000000e+05,1.528060000000000000e+05
