white,black
3.116870000000000000e+05,9.535700000000000000e+04
3.105200000000000000e+05,9.397600000000000000e+04
4.873960000000000000e+05,1.462200000000000000e+05
4.902940000000000000e+05,1.433220000000000000e+05
3.510380000000000000e+05,1.005460000000000000e+05
3.498490000000000000e+05,9.905100000000000000e+04
5.355950000000000000e+05,1.599610000000000000e+05
5.393630000000000000e+05,1.595330000000000000e+05
1.773260000000000000e+05,5.499800000000000000e+04
1.744960000000000000e+05,5.398800000000000000e+04
4.571810000000000000e+05,1.357190000000000000e+05
4.564510000000000000e+05,1.333730000000000000e+05
2.017970000000000000e+05,6.034700000000000000e+04
2.018310000000000000e+05,6.031300000000000000e+04
2.013310000000000000e+05,5.876900000000000000e+04
2.002450000000000000e+05,6.601100000000000000e+04
1.989230000000000000e+05,5.914100000000000000e+04
1.983530000000000000e+05,5.971100000000000000e+04
3.702030000000000000e+05,1.086610000000000000e+05
3.708900000000000000e+05,1.107460000000000000e+05
3.705890000000000000e+05,1.082750000000000000e+05
3.711370000000000000e+05,1.132790000000000000e+05
3.684290000000000000e+05,1.215710000000000000e+05
3.685340000000000000e+05,1.103300000000000000e+05
1.781760000000000000e+05,5.608000000000000000e+04
1.778700000000000000e+05,5.445400000000000000e+04
5.160240000000000000e+05,1.596600000000000000e+05
5.165290000000000000e+05,1.525950000000000000e+05
7.973400000000000000e+04,2.524200000000000000e+04
7.889700000000000000e+04,2.478700000000000000e+04
2.567120000000000000e+05,7.506400000000000000e+04
2.549400000000000000e+05,7.453600000000000000e+04
2.578700000000000000e+05,7.853000000000000000e+04
2.570060000000000000e+05,7.477000000000000000e+04
2.561860000000000000e+05,7.559000000000000000e+04
2.543490000000000000e+05,7.512700000000000000e+04
2.567660000000000000e+05,7.501000000000000000e+04
2.558330000000000000e+05,7.594300000000000000e+04
2.568120000000000000e+05,8.658400000000000000e+04
2.559610000000000000e+05,8.043900000000000000e+04
2.576160000000000000e+05,8.110800000000000000e+04
2.565130000000000000e+05,7.526300000000000000e+04
3.293650000000000000e+05,9.573900000000000000e+04
3.288790000000000000e+05,9.622500000000000000e+04
3.361720000000000000e+05,9.679200000000000000e+04
3.359570000000000000e+05,1.022870000000000000e+05
3.204210000000000000e+05,9.689500000000000000e+04
3.180640000000000000e+05,9.410000000000000000e+04
2.086700000000000000e+05,6.173000000000000000e+04
2.083920000000000000e+05,6.200800000000000000e+04
4.055810000000000000e+05,1.185950000000000000e+05
4.044450000000000000e+05,1.197310000000000000e+05
4.097730000000000000e+05,1.202110000000000000e+05
4.090780000000000000e+05,1.209060000000000000e+05
4.460260000000000000e+05,1.315740000000000000e+05
4.467910000000000000e+05,1.308090000000000000e+05
